ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID_duplicated_0,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
41558,ENSG00000004779.9,NDUFAB1,chr16,-,23587196,23587319,23585335,23585423,23596122,23596291,41558,"597,550","0,0","853,880","5,0",198,99,1.0,1.0,"1.0,1.0","0.988,1.0",0.006
41559,ENSG00000004779.9,NDUFAB1,chr16,-,23595428,23595638,23587196,23587319,23596122,23596303,41559,"0,1","314,234","0,1","420,454",198,99,1.0,1.0,"0.0,0.002","0.0,0.001",0.001
41560,ENSG00000213337.8,ANKRD39,chr2,-,96848268,96848444,96842364,96842511,96853400,96853604,41560,"22,26","0,0","63,61","0,3",198,99,0.862364692035,1.0,"1.0,1.0","1.0,0.91",0.045
41561,ENSG00000213337.8,ANKRD39,chr2,-,96853400,96853604,96847984,96848444,96854337,96854441,41561,"30,43","2,0","88,94","1,0",198,99,0.72511814848,1.0,"0.882,1.0","0.978,1.0",-0.048
41562,ENSG00000213337.8,ANKRD39,chr2,-,96853400,96853604,96847984,96848444,96857887,96858014,41562,"15,23","0,0","50,48","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.96",0.02
41563,ENSG00000213337.8,ANKRD39,chr2,-,96854337,96854441,96847984,96848444,96857887,96858014,41563,"30,33","0,0","64,51","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.962",0.019
41564,ENSG00000213337.8,ANKRD39,chr2,-,96854337,96854441,96853400,96853604,96857887,96858014,41564,"43,53","0,0","102,97","1,0",198,99,1.0,1.0,"1.0,1.0","0.981,1.0",0.01
41565,ENSG00000138758.11,SEPT11,chr4,+,76974477,76974807,76949765,76949930,76996424,76996539,41565,"0,0","55,44","0,2","47,76",198,99,1.0,1.0,"0.0,0.0","0.0,0.013",-0.006
41566,ENSG00000138758.11,SEPT11,chr4,+,76987808,76987870,76949836,76949930,76995780,76995938,41566,"0,1","0,5","0,0","0,3",161,99,1.0,1.0,"NA,0.11","NA,0.0",0.11
41567,ENSG00000138758.11,SEPT11,chr4,+,76995780,76995938,76949861,76949930,76996424,76996539,41567,"3,10","55,44","4,5","47,76",198,99,0.200275728544,1.0,"0.027,0.102","0.041,0.032",0.028
41572,ENSG00000131067.16,GGT7,chr20,-,34850781,34850917,34849960,34850060,34851230,34851368,41572,"0,1","17,11","2,0","42,45",198,99,1.0,1.0,"0.0,0.043","0.023,0.0",0.01
41573,ENSG00000131067.16,GGT7,chr20,-,34850781,34850917,34850026,34850197,34851230,34851368,41573,"0,2","1,0","2,0","9,4",198,99,0.652501769835,1.0,"0.0,1.0","0.1,0.0",0.45
41574,ENSG00000131067.16,GGT7,chr20,-,34851230,34851368,34849960,34850060,34852154,34852272,41574,"26,23","0,0","69,80","1,1",198,99,0.444085833137,1.0,"1.0,1.0","0.972,0.976",0.026
41575,ENSG00000131067.16,GGT7,chr20,-,34860253,34860321,34859968,34860042,34861444,34861562,41575,"25,16","0,0","34,36","0,1",167,99,1.0,1.0,"1.0,1.0","1.0,0.955",0.022
41576,ENSG00000131067.16,GGT7,chr20,-,34862813,34862965,34861444,34861562,34863312,34863548,41576,"64,40","3,0","78,90","0,0",198,99,0.635207346495,1.0,"0.914,1.0","1.0,1.0",-0.043
41583,ENSG00000028116.17,VRK2,chr2,+,58048526,58048587,58046690,58046868,58048826,58048967,41583,"0,2","61,67","1,1","81,103",160,99,1.0,1.0,"0.0,0.018","0.008,0.006",0.002
41584,ENSG00000028116.17,VRK2,chr2,+,58048526,58048587,58046874,58047128,58048826,58048967,41584,"0,4","8,8","3,2","10,8",160,99,0.712811580078,1.0,"0.0,0.236","0.157,0.134",-0.028
41585,ENSG00000028116.17,VRK2,chr2,+,58058351,58058488,58048826,58048967,58084088,58084138,41585,"13,13","121,151","20,19","197,135",198,99,0.42227636887,1.0,"0.051,0.041","0.048,0.066",-0.011
41586,ENSG00000028116.17,VRK2,chr2,+,58084880,58084950,58084088,58084138,58086338,58086426,41586,"106,119","0,0","142,125","1,0",169,99,1.0,1.0,"1.0,1.0","0.988,1.0",0.006
41587,ENSG00000028116.17,VRK2,chr2,+,58154753,58154802,58146315,58146474,58159348,58159871,41587,"31,57","61,86","29,42","83,98",148,99,0.0535961705479,0.4604289164145743,"0.254,0.307","0.189,0.223",0.074
41588,ENSG00000028116.17,VRK2,chr2,+,58154758,58154802,58146315,58146474,58159348,58159840,41588,"38,51","61,86","33,35","83,98",143,99,0.0281115402903,0.30498246302781323,"0.301,0.291","0.216,0.198",0.089
41589,ENSG00000115392.11,FANCL,chr2,-,58161521,58161638,58160107,58160179,58163433,58163517,41589,"33,56","0,0","86,87","2,0",198,99,0.576703735039,1.0,"1.0,1.0","0.956,1.0",0.022
41590,ENSG00000115392.11,FANCL,chr2,-,58162865,58162947,58161521,58161638,58163028,58163074,41590,"37,22","0,0","45,70","0,4",181,99,0.160199081507,0.8924961901096227,"1.0,1.0","1.0,0.905",0.047
41591,ENSG00000115392.11,FANCL,chr2,-,58163028,58163074,58161521,58161638,58163433,58163517,41591,"5,8","0,1","8,7","6,8",145,99,0.0000271787735245,0.003227891909464928,"1.0,0.845","0.477,0.374",0.497
41593,ENSG00000115392.11,FANCL,chr2,-,58194228,58194273,58165723,58165874,58198593,58198662,41593,"3,4","29,10","12,3","19,17",144,99,0.131035796965,0.7941338641872265,"0.066,0.216","0.303,0.108",-0.064
41594,ENSG00000115392.11,FANCL,chr2,-,58221941,58222042,58165723,58165874,58241217,58241372,41594,"0,8","0,0","1,2","0,2",198,99,1.0,1.0,"NA,1.0","1.0,0.333",0.334
41595,ENSG00000115392.11,FANCL,chr2,-,58221941,58222042,58204129,58204226,58241217,58241372,41595,"7,19","2,0","16,19","2,1",198,99,0.431515493864,1.0,"0.636,1.0","0.8,0.905",-0.034
41596,ENSG00000115392.11,FANCL,chr2,-,58226727,58226784,58221941,58222042,58229813,58229874,41596,"64,87","3,0","90,103","0,2",156,99,0.598660821462,1.0,"0.931,1.0","1.0,0.97",-0.019
41597,ENSG00000115392.11,FANCL,chr2,-,58229813,58229874,58221941,58222042,58241217,58241259,41597,"3,0","0,8","2,1","0,2",160,99,0.255934469179,1.0,"1.0,0.0","1.0,0.236",-0.118
41598,ENSG00000115392.11,FANCL,chr2,-,58232053,58232112,58229813,58229874,58241217,58241259,41598,"64,56","0,0","82,111","2,0",158,99,1.0,1.0,"1.0,1.0","0.963,1.0",0.018
41599,ENSG00000113761.11,ZNF346,chr5,+,177023159,177023234,177022734,177022913,177041125,177041229,41599,"6,4","33,26","4,2","39,37",174,99,0.133815974942,0.8042062293517847,"0.094,0.08","0.055,0.03",0.044
41602,ENSG00000113761.11,ZNF346,chr5,+,177044388,177044533,177041777,177041870,177050702,177050936,41602,"41,48","0,1","49,46","0,0",198,99,1.0,1.0,"1.0,0.96","1.0,1.0",-0.02
41603,ENSG00000113761.11,ZNF346,chr5,+,177044388,177044533,177041777,177041870,177050750,177050936,41603,"77,101","2,2","110,89","0,0",198,99,0.425613339075,1.0,"0.951,0.962","1.0,1.0",-0.044
41604,ENSG00000113761.11,ZNF346,chr5,+,177044388,177044533,177041777,177041870,177062057,177062151,41604,"37,53","2,0","44,37","1,2",198,99,0.307348859681,1.0,"0.902,1.0","0.957,0.902",0.022
41605,ENSG00000113761.11,ZNF346,chr5,+,177044391,177044533,177041777,177041870,177050750,177050936,41605,"43,54","2,2","72,55","0,0",198,99,0.105778476225,0.6926904186363486,"0.915,0.931","1.0,1.0",-0.077
41606,ENSG00000113761.11,ZNF346,chr5,+,177044391,177044533,177041777,177041870,177062057,177062151,41606,"3,6","2,0","6,3","1,2",198,99,0.307486402113,1.0,"0.429,1.0","0.75,0.429",0.125
41607,ENSG00000113761.11,ZNF346,chr5,+,177050702,177050936,177022695,177022913,177062057,177062151,41607,"30,40","0,1","63,52","0,3",198,99,0.524193524476,1.0,"1.0,0.952","1.0,0.897",0.027
41608,ENSG00000113761.11,ZNF346,chr5,+,177050702,177050936,177041777,177041870,177062057,177062151,41608,"30,41","2,0","63,52","1,2",198,99,0.461416063782,1.0,"0.882,1.0","0.969,0.929",-0.008
41609,ENSG00000113761.11,ZNF346,chr5,+,177050702,177050936,177044388,177044533,177062057,177062151,41609,"37,40","3,5","69,61","1,0",198,99,0.000203446672607,0.013152313052566858,"0.86,0.8","0.972,1.0",-0.156
41610,ENSG00000113761.11,ZNF346,chr5,+,177050750,177050936,177041777,177041870,177062057,177062151,41610,"32,42","2,0","63,52","1,2",198,99,0.449254404752,1.0,"0.889,1.0","0.969,0.929",-0.005
41611,ENSG00000113761.11,ZNF346,chr5,+,177050750,177050936,177044388,177044533,177062057,177062151,41611,"73,93","3,5","130,104","1,0",198,99,0.0013478353518,0.045385580814990764,"0.924,0.903","0.985,1.0",-0.079
41612,ENSG00000113761.11,ZNF346,chr5,+,177062057,177062151,177050702,177050936,177064511,177064601,41612,"72,122","0,0","128,112","0,2",193,99,1.0,1.0,"1.0,1.0","1.0,0.966",0.017
41613,ENSG00000113761.11,ZNF346,chr5,+,177064511,177064601,177062057,177062151,177079381,177080554,41613,"44,81","0,0","67,60","0,1",189,99,1.0,1.0,"1.0,1.0","1.0,0.969",0.016
41614,ENSG00000272031.2,ANKRD34A,chr1,-,145962254,145962318,145961403,145961879,145962420,145962596,41614,"0,0","1,4","0,2","2,0",163,99,0.192967893246,0.992691616673224,"0.0,0.0","0.0,1.0",-0.5
41617,ENSG00000228439.5,TSTD3,chr6,+,99531362,99531536,99526063,99526109,99531631,99531720,41617,"10,8","0,1","11,9","1,5",198,99,0.00244822062137,0.06586157041556968,"1.0,0.8","0.846,0.474",0.24
41618,ENSG00000196365.11,LONP1,chr19,-,5699026,5699205,5696248,5696757,5700788,5700927,41618,"426,349","2,0","471,428","0,0",198,99,1.0,1.0,"0.991,1.0","1.0,1.0",-0.004
41619,ENSG00000196365.11,LONP1,chr19,-,5707059,5707143,5705771,5705992,5707696,5707826,41619,"375,350","0,0","471,462","0,1",183,99,1.0,1.0,"1.0,1.0","1.0,0.996",0.002
41620,ENSG00000196365.11,LONP1,chr19,-,5707696,5707826,5707059,5707143,5708341,5708403,41620,"319,345","0,0","427,440","1,1",198,99,1.0,1.0,"1.0,1.0","0.995,0.995",0.005
41621,ENSG00000196365.11,LONP1,chr19,-,5707696,5707826,5707059,5707143,5711770,5712002,41621,"175,195","6,1","251,259","2,1",198,99,0.0714029814464,0.5492056836881057,"0.936,0.99","0.984,0.992",-0.025
41622,ENSG00000196365.11,LONP1,chr19,-,5708341,5708403,5707059,5707143,5711770,5711950,41622,"117,78","6,1","133,103","2,1",161,99,0.0772285626587,0.5747062816348757,"0.923,0.98","0.976,0.984",-0.028
41623,ENSG00000196365.11,LONP1,chr19,-,5708341,5708403,5707696,5707826,5711770,5711950,41623,"260,228","0,0","308,283","1,4",161,99,0.735081816676,1.0,"1.0,1.0","0.995,0.978",0.014
41624,ENSG00000196365.11,LONP1,chr19,-,5708341,5708403,5707696,5707826,5711818,5712002,41624,"90,93","0,0","115,122","0,1",161,99,1.0,1.0,"1.0,1.0","1.0,0.987",0.006
41625,ENSG00000196365.11,LONP1,chr19,-,5711770,5712002,5708341,5708403,5713133,5713253,41625,"532,412","1,0","765,667","0,0",198,99,1.0,1.0,"0.996,1.0","1.0,1.0",-0.002
41626,ENSG00000196365.11,LONP1,chr19,-,5711770,5712070,5708341,5708403,5713133,5713253,41626,"170,139","1,0","197,163","0,0",198,99,1.0,1.0,"0.988,1.0","1.0,1.0",-0.006
41627,ENSG00000196365.11,LONP1,chr19,-,5711818,5712002,5708341,5708403,5713133,5713253,41627,"362,274","1,0","571,504","0,0",198,99,1.0,1.0,"0.995,1.0","1.0,1.0",-0.002
41628,ENSG00000196365.11,LONP1,chr19,-,5714182,5714271,5713133,5713253,5719703,5719804,41628,"447,467","0,0","684,643","0,1",188,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002
41629,ENSG00000130826.17,DKC1,chrX,+,154764898,154764966,154762741,154762981,154765443,154765530,41629,"1002,923","3,0","948,1009","5,3",167,99,1.0,1.0,"0.995,1.0","0.991,0.995",0.005
41630,ENSG00000130826.17,DKC1,chrX,+,154765443,154765530,154764898,154764966,154765906,154765998,41630,"1389,1138","10,4","1182,1220","4,0",186,99,1.0,1.0,"0.987,0.993","0.994,1.0",-0.007
41631,ENSG00000130826.17,DKC1,chrX,+,154766996,154767061,154766215,154766400,154767255,154767382,41631,"1027,939","34,9","1135,1171","53,44",164,99,0.00104328557675,0.038822290450187334,"0.948,0.984","0.928,0.941",0.031
41632,ENSG00000130826.17,DKC1,chrX,+,154768301,154768312,154767255,154767382,154769166,154769291,41632,"20,8","1,0","18,24","1,2",110,99,0.161042657892,0.8955699528948735,"0.947,1.0","0.942,0.915",0.045
41633,ENSG00000130826.17,DKC1,chrX,+,154768301,154768432,154767255,154767382,154769166,154769210,41633,"532,473","1,0","690,702","1,2",198,99,1.0,1.0,"0.996,1.0","0.997,0.994",0.002
41635,ENSG00000130826.17,DKC1,chrX,+,154770758,154770879,154769166,154769310,154773130,154773249,41635,"908,871","0,1","1024,1007","0,1",198,99,1.0,1.0,"1.0,0.998","1.0,0.998",0.0
41636,ENSG00000130826.17,DKC1,chrX,+,154774785,154774844,154774601,154774705,154775194,154775273,41636,"1,0","379,284","0,3","383,425",158,99,1.0,1.0,"0.002,0.0","0.0,0.004",-0.001
41637,ENSG00000130826.17,DKC1,chrX,+,154775194,154775273,154774785,154774844,154776186,154776260,41637,"550,423","0,1","601,562","0,0",178,99,1.0,1.0,"1.0,0.996","1.0,1.0",-0.002
41646,ENSG00000166902.4,MRPL16,chr11,-,59808732,59808872,59807235,59807849,59809854,59810022,41646,"16,10","240,211","25,15","281,323",198,99,0.569790706634,1.0,"0.032,0.023","0.043,0.023",-0.006
41647,ENSG00000088356.5,PDRG1,chr20,-,31948807,31948882,31946495,31946576,31950311,31950387,41647,"157,122","0,1","164,158","0,0",174,99,1.0,1.0,"1.0,0.986","1.0,1.0",-0.007
41648,ENSG00000147650.11,LRP12,chr8,-,104531906,104531963,104508938,104509074,104588818,104589006,41648,"4,5","6,3","8,12","10,19",156,99,0.647486555004,1.0,"0.297,0.514","0.337,0.286",0.094
41649,ENSG00000156787.16,TBC1D31,chr8,+,123082701,123082817,123077110,123077257,123084161,123084340,41649,"21,28","0,0","44,37","4,2",198,99,0.00258659439146,0.06807398686968304,"1.0,1.0","0.846,0.902",0.126
41650,ENSG00000156787.16,TBC1D31,chr8,+,123120054,123120188,123109473,123109620,123126055,123126189,41650,"26,33","4,2","43,35","2,1",198,99,0.153910039836,0.8711664072320763,"0.765,0.892","0.915,0.946",-0.102
41651,ENSG00000156787.16,TBC1D31,chr8,+,123128280,123128513,123126507,123126687,123129065,123129172,41651,"30,21","1,0","47,52","0,0",198,99,1.0,1.0,"0.938,1.0","1.0,1.0",-0.031
41652,ENSG00000156787.16,TBC1D31,chr8,+,123128280,123128513,123126507,123126687,123129069,123129218,41652,"15,7","0,0","30,21","2,2",198,99,0.0116981162123,0.17397498905846742,"1.0,1.0","0.882,0.84",0.139
41653,ENSG00000156787.16,TBC1D31,chr8,+,123134113,123134206,123130197,123130333,123140760,123140901,41653,"25,25","0,3","35,47","1,3",192,99,0.659738943139,1.0,"1.0,0.811","0.947,0.89",-0.013
41654,ENSG00000156787.16,TBC1D31,chr8,+,123142261,123142456,123140760,123140901,123144716,123144855,41654,"23,14","1,0","31,49","0,0",198,99,1.0,1.0,"0.92,1.0","1.0,1.0",-0.04
41665,ENSG00000106829.18,TLE4,chr9,+,79612655,79612718,79576132,79576177,79627373,79627448,41665,"11,18","2,0","18,9","0,1",162,99,0.737822437909,1.0,"0.771,1.0","1.0,0.846",-0.038
41666,ENSG00000106829.18,TLE4,chr9,+,79627373,79627448,79612655,79612718,79652589,79652629,41666,"7,13","0,4","15,9","1,0",174,99,0.0192173387026,0.23881071359124603,"1.0,0.649","0.895,1.0",-0.123
41667,ENSG00000106829.18,TLE4,chr9,+,79627373,79627448,79612655,79612718,79652592,79652794,41667,"12,14","1,2","15,11","0,0",174,99,0.112362952904,0.7192284170233693,"0.872,0.799","1.0,1.0",-0.164
41670,ENSG00000106829.18,TLE4,chr9,+,79705888,79705942,79704644,79704902,79708117,79708250,41670,"2,1","0,1","6,7","0,0",153,99,1.0,1.0,"1.0,0.393","1.0,1.0",-0.303
41672,ENSG00000106829.18,TLE4,chr9,+,79706746,79706899,79705888,79705942,79708117,79708162,41672,"39,47","0,0","35,66","1,1",198,99,0.298396300085,1.0,"1.0,1.0","0.946,0.971",0.042
41673,ENSG00000106829.18,TLE4,chr9,+,79707122,79707218,79705888,79705942,79708117,79708250,41673,"0,2","0,0","0,0","1,1",195,99,1.0,1.0,"NA,1.0","0.0,0.0",1.0
41674,ENSG00000106829.18,TLE4,chr9,+,79707122,79707218,79706746,79706899,79708117,79708250,41674,"0,2","22,30","0,0","23,34",195,99,1.0,1.0,"0.0,0.033","0.0,0.0",0.017
41675,ENSG00000106829.18,TLE4,chr9,+,79717996,79718071,79709622,79709699,79718721,79718963,41675,"0,2","8,12","0,0","3,9",174,99,0.429278355944,1.0,"0.0,0.087","0.0,0.0",0.043
41678,ENSG00000073712.14,FERMT2,chr14,-,52881795,52881828,52881243,52881469,52893292,52893333,41678,"0,1","5,17","0,0","3,5",132,99,1.0,1.0,"0.0,0.042","0.0,0.0",0.021
41680,ENSG00000044090.8,CUL7,chr6,-,43047946,43047989,43046879,43047107,43048147,43048160,41680,"6,4","10,4","4,2","18,17",142,99,0.0166037272209,0.21848283597793197,"0.295,0.411","0.134,0.076",0.248
41681,ENSG00000044090.8,CUL7,chr6,-,43050259,43050398,43049962,43050159,43050967,43051468,41681,"34,33","0,2","81,71","1,0",198,99,0.577826923535,1.0,"1.0,0.892","0.976,1.0",-0.042
41683,ENSG00000122218.15,COPA,chr1,-,160298844,160298931,160297555,160297745,160299101,160299264,41683,"258,142","0,3","466,447","0,0",186,99,0.922437728236,1.0,"1.0,0.962","1.0,1.0",-0.019
41684,ENSG00000122218.15,COPA,chr1,-,160298844,160298991,160297555,160297745,160299101,160299264,41684,"381,261","0,3","692,663","0,0",198,99,1.0,1.0,"1.0,0.978","1.0,1.0",-0.011
41688,ENSG00000122218.15,COPA,chr1,-,160307162,160307245,160306353,160306493,160309100,160309176,41688,"174,158","2,6","319,320","1,0",182,99,0.014975091067,0.20459734838911933,"0.979,0.935","0.994,1.0",-0.04
41690,ENSG00000122218.15,COPA,chr1,-,160325542,160325568,160323430,160323530,160332447,160332546,41690,"28,39","0,1","46,50","0,5",125,99,0.0623630152007,0.5053709906114472,"1.0,0.969","1.0,0.888",0.04
41691,ENSG00000122218.15,COPA,chr1,-,160325542,160325652,160323430,160323530,160332447,160332490,41691,"341,342","0,1","696,644","0,5",198,99,1.0,1.0,"1.0,0.994","1.0,0.985",0.005
41692,ENSG00000122218.15,COPA,chr1,-,160333602,160333679,160332447,160332557,160335241,160335322,41692,"215,250","0,0","370,380","2,1",176,99,1.0,1.0,"1.0,1.0","0.99,0.995",0.008
41693,ENSG00000122218.15,COPA,chr1,-,160335241,160335322,160332447,160332557,160339908,160339982,41693,"187,207","0,0","298,281","0,2",180,99,1.0,1.0,"1.0,1.0","1.0,0.987",0.006
41694,ENSG00000122218.15,COPA,chr1,-,160335241,160335322,160332447,160332557,160340180,160340294,41694,"0,4","0,0","2,1","0,2",180,99,1.0,1.0,"NA,1.0","1.0,0.216",0.392
41695,ENSG00000122218.15,COPA,chr1,-,160335241,160335322,160332447,160332557,160343130,160343209,41695,"0,1","0,0","2,1","0,1",180,99,1.0,1.0,"NA,1.0","1.0,0.355",0.323
41696,ENSG00000122218.15,COPA,chr1,-,160339908,160339982,160332447,160332557,160340180,160340294,41696,"186,194","0,0","281,271","0,2",173,99,1.0,1.0,"1.0,1.0","1.0,0.987",0.006
41697,ENSG00000122218.15,COPA,chr1,-,160339908,160339982,160335241,160335322,160340180,160340294,41697,"404,436","0,4","645,604","0,0",173,99,1.0,1.0,"1.0,0.984","1.0,1.0",-0.008
41698,ENSG00000122218.15,COPA,chr1,-,160340180,160340294,160332447,160332557,160343130,160343209,41698,"159,138","0,0","250,252","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.992",0.004
41699,ENSG00000122218.15,COPA,chr1,-,160340180,160340294,160335241,160335322,160343130,160343209,41699,"159,142","0,1","250,250","0,0",198,99,1.0,1.0,"1.0,0.986","1.0,1.0",-0.007
41700,ENSG00000172731.13,LRRC20,chr10,-,70323862,70324030,70298969,70301508,70340552,70340702,41700,"41,50","2,2","26,37","2,3",198,99,0.396605847673,1.0,"0.911,0.926","0.867,0.86",0.055
41701,ENSG00000172731.13,LRRC20,chr10,-,70340552,70340702,70323862,70324030,70376451,70376596,41701,"35,32","1,0","25,30","1,0",198,99,1.0,1.0,"0.946,1.0","0.926,1.0",0.01
41702,ENSG00000172731.13,LRRC20,chr10,-,70340552,70340702,70323862,70324030,70382548,70382650,41702,"20,20","0,1","14,27","0,0",198,99,1.0,1.0,"1.0,0.909","1.0,1.0",-0.045
41703,ENSG00000172731.13,LRRC20,chr10,-,70376451,70376596,70323862,70324030,70382548,70382624,41703,"3,6","0,1","5,5","0,0",198,99,1.0,1.0,"1.0,0.75","1.0,1.0",-0.125
41704,ENSG00000172731.13,LRRC20,chr10,-,70376451,70376596,70340552,70340702,70382493,70382589,41704,"17,16","0,1","15,11","0,1",198,99,1.0,1.0,"1.0,0.889","1.0,0.846",0.021
41705,ENSG00000172731.13,LRRC20,chr10,-,70376451,70376596,70340552,70340702,70382548,70382624,41705,"19,22","2,4","19,15","4,7",198,99,0.133251891343,0.802775255830177,"0.826,0.733","0.704,0.517",0.169
41706,ENSG00000183426.16,NPIPA1,chr16,+,14935344,14935397,14935159,14935276,14937564,14937650,41706,"6,9","0,0","13,6","2,0",152,99,0.745251352981,1.0,"1.0,1.0","0.809,1.0",0.095
41707,ENSG00000183426.16,NPIPA1,chr16,+,14937564,14937650,14935159,14935397,14941811,14941940,41707,"12,15","0,2","27,15","10,1",185,99,0.0209464908455,0.2521961881055505,"1.0,0.801","0.591,0.889",0.161
41708,ENSG00000183426.16,NPIPA1,chr16,+,14950751,14950821,14950219,14950255,14951614,14952060,41708,"0,3","7,7","1,2","1,4",169,99,0.528122367798,1.0,"0.0,0.201","0.369,0.227",-0.197
41711,ENSG00000157184.6,CPT2,chr1,+,53202322,53202429,53200718,53200799,53210014,53211250,41711,"95,80","1,0","102,99","0,0",198,99,1.0,1.0,"0.979,1.0","1.0,1.0",-0.01
41715,ENSG00000157184.6,CPT2,chr1,+,53212780,53212816,53210014,53211250,53213263,53213846,41715,"0,1","3,2","1,2","6,5",135,99,0.153134049312,0.8685948228201963,"0.0,0.268","0.109,0.227",-0.034
41716,ENSG00000157184.6,CPT2,chr1,+,53212780,53212816,53210014,53211319,53213263,53213846,41716,"2,4","30,23","3,4","40,27",135,99,0.976047070744,1.0,"0.047,0.113","0.052,0.098",0.005
41717,ENSG00000115464.14,USP34,chr2,-,61190270,61190414,61188909,61189069,61190517,61190658,41717,"271,314","0,0","274,354","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.994",0.003
41718,ENSG00000115464.14,USP34,chr2,-,61190517,61190658,61188909,61189069,61192900,61192980,41718,"36,81","0,0","47,51","1,0",198,99,1.0,1.0,"1.0,1.0","0.959,1.0",0.02
41719,ENSG00000115464.14,USP34,chr2,-,61203139,61203206,61192900,61192980,61204255,61204330,41719,"32,34","0,4","25,31","3,2",166,99,0.656055876554,1.0,"1.0,0.835","0.832,0.902",0.05
41720,ENSG00000115464.14,USP34,chr2,-,61203139,61203263,61192900,61192980,61204255,61204380,41720,"80,71","0,4","73,83","3,2",198,99,0.805166699996,1.0,"1.0,0.899","0.924,0.954",0.01
41721,ENSG00000115464.14,USP34,chr2,-,61204255,61204380,61192900,61192980,61204496,61204601,41721,"36,19","5,3","57,57","3,6",198,99,0.302159921088,1.0,"0.783,0.76","0.905,0.826",-0.094
41722,ENSG00000115464.14,USP34,chr2,-,61206759,61206886,61206016,61206124,61208898,61208977,41722,"96,112","0,0","133,142","1,0",198,99,1.0,1.0,"1.0,1.0","0.985,1.0",0.008
41723,ENSG00000115464.14,USP34,chr2,-,61214059,61214218,61211771,61211929,61220309,61220457,41723,"35,32","0,2","65,44","2,1",198,99,0.424636575068,1.0,"1.0,0.889","0.942,0.957",-0.005
41724,ENSG00000115464.14,USP34,chr2,-,61214059,61214278,61211771,61211929,61220309,61220457,41724,"34,31","0,2","64,42","2,1",198,99,0.425444340345,1.0,"1.0,0.886","0.941,0.955",-0.005
41725,ENSG00000115464.14,USP34,chr2,-,61214059,61214694,61211771,61211929,61220309,61220457,41725,"111,99","0,2","173,156","2,1",198,99,1.0,1.0,"1.0,0.961","0.977,0.987",-0.002
